Respondent,WorkWeekHrs,Age,Gender
71665,40.0,24.0,Man
71666,50.0,27.0,Man
71667,,20.0,Man
71668,38.5,49.0,Man
71669,,23.0,Man
71670,45.0,33.0,Man
71671,48.0,40.0,Man
71672,36.0,33.0,Man
71673,,38.0,Woman
71674,50.0,65.0,Man
71675,30.0,30.0,Man
71676,40.0,25.0,Man
71677,42.0,21.0,Man
71678,30.0,23.0,Man
71679,40.0,25.0,Man
71680,40.0,25.0,Man
71681,41.0,36.0,Man
71682,40.0,26.0,Man
71683,40.0,35.0,Man
71684,,,
71685,40.0,29.0,Man
71686,50.0,30.0,Man
71687,,33.0,
71688,40.0,32.0,Man
71689,40.0,30.0,Man
71690,40.0,49.0,Man
71691,40.0,22.0,Man
71692,35.0,46.0,Woman
71693,40.0,25.0,Man
71694,50.0,39.0,Man
71695,40.0,47.0,Man
71696,,20.0,Man
71697,,,
71698,,26.0,
71699,40.0,25.0,Man
71700,,34.0,Man
71701,40.0,25.0,Man
71702,,25.0,Man
71703,38.0,25.0,Man
71704,40.0,46.0,Man
71705,35.0,36.0,Man
71706,,15.0,Man
71707,,,Man
71708,,19.0,Woman
71709,38.0,30.0,Man
71710,40.0,33.0,Man
71711,45.0,29.0,Man
71712,,31.0,Man
71713,40.0,,
71714,40.0,44.0,Man
71715,40.0,22.0,Man
71716,50.0,25.0,Man
71717,40.0,44.0,Man
71718,,20.0,Man
71719,25.0,43.0,Man
71720,45.0,32.0,Man
71721,40.0,24.0,Man
71722,40.0,47.0,Woman
71723,,21.0,Man
71724,42.0,27.0,Man
71725,37.5,38.0,Man
71726,37.5,29.0,Man
71727,,13.0,Man
71728,8.0,35.0,Man
71729,44.0,21.0,Man
71730,40.0,43.0,Man
71731,40.0,25.0,Man
71732,48.0,26.0,Man
71733,40.0,23.0,Man
71734,37.5,33.0,Man
71735,40.0,39.0,Man
71736,,42.0,Man
71737,,,
71738,40.0,23.0,Man
71739,45.0,22.0,Man
71740,9.0,31.0,Man
71741,60.0,33.0,Man
71742,50.0,39.0,Man
71743,,,
71744,40.0,33.0,Man
71745,50.0,23.0,Man
71746,40.0,27.0,Man
71747,10.0,32.0,Man
71748,,,Man
71749,,33.0,Man
71750,,23.0,Man
71751,8.0,28.0,Man
71752,35.0,33.0,Man
71753,40.0,41.0,Woman
71754,46.0,,Man
71755,,26.0,Man
71756,,50.0,Man
71757,,19.0,Man
71758,50.0,39.0,Man
71759,40.0,32.0,Man
71760,,,Man
71761,40.0,29.0,Man
71762,,21.0,Man
71763,40.0,30.0,Man
71764,,38.0,Man
71765,50.0,,Man
71766,35.0,,Man
71767,,18.0,
71768,40.0,30.0,Man
71769,35.0,22.0,Man
71770,30.0,31.0,Man
71771,37.5,,Man
71772,40.0,32.0,Man
71773,,24.0,Woman
71774,40.0,25.0,Man
71775,40.0,36.0,Man
71776,,33.0,Man
71777,40.0,42.0,Man
71778,40.0,30.0,Man
71779,40.0,31.0,Man
71780,45.0,28.0,Man
71781,40.0,27.0,Man
71782,,53.0,Man
71783,40.0,34.0,Man
71784,,,Man
71785,40.0,25.0,Man
71786,,18.0,Man
71787,,22.0,Woman
71788,,32.0,Man
71789,,22.0,Man
71790,,26.0,Man
71791,37.0,35.0,Man
71792,40.0,26.0,Man
71793,45.0,36.0,Man
71794,50.0,27.0,Man
71795,,,Man
71796,,32.0,Man
71797,38.0,33.0,Man
71798,50.0,26.0,Woman
71799,,,Man
71800,40.0,39.0,Man
71801,45.0,46.0,Man
71802,40.0,54.0,Woman
71803,40.0,27.0,Man
71804,,31.0,Man
71805,8.0,27.0,Woman
71806,40.0,23.0,Man
71807,40.0,27.0,Man
71808,38.0,60.0,Man
71809,50.0,30.0,Man
71810,39.0,29.0,Man
71811,40.0,53.0,Man
71812,45.0,26.0,Man
71813,40.0,54.0,Woman
71814,8.0,40.0,Man
71815,40.0,25.0,Man
71816,42.0,36.0,Man
71817,20.0,21.0,Man
71818,40.0,35.0,Man
71819,38.0,30.0,Man
71820,,21.0,Man
71821,50.0,25.0,Man
71822,40.0,23.0,Woman
71823,60.0,45.0,Man
71824,34.0,32.0,Man
71825,40.0,24.0,Man
71826,38.0,24.0,Man
71827,40.0,24.0,Man
71828,40.0,41.0,Man
71829,37.5,29.0,Woman
71830,36.0,27.0,Man
71831,,22.0,Man
71832,40.0,31.0,Man
71833,40.0,24.0,Man
71834,35.0,39.0,Man
71835,36.5,26.0,Man
71836,40.0,31.0,Man
71837,45.0,51.0,Man
71838,40.0,39.0,Man
71839,37.5,35.0,Man
71840,40.0,30.0,"Non-binary, genderqueer, or gender non-conforming"
71841,40.0,26.0,Man
71842,50.0,26.0,Man
71843,40.0,,
71844,40.0,29.0,Man
71845,20.0,23.0,Man
71846,40.0,21.0,Man
71847,,21.0,Man
71848,,17.0,Man
71849,37.0,23.0,Man
71850,375.0,,Man
71851,40.0,25.0,Man
71852,40.0,54.0,Man
71853,45.0,28.0,Man
71854,,31.0,Man
71855,35.0,37.0,Man
71856,,34.0,Man
71857,42.0,36.0,Man
71858,40.0,28.0,Man
71859,25.0,20.0,Man
71860,35.0,28.0,Man
71861,48.0,21.0,Man
71862,30.0,41.0,Man
71863,10.0,23.0,Man
71864,40.0,27.0,Man
71865,40.0,25.0,Man
71866,,26.0,Man
71867,40.0,34.0,Man
71868,40.0,32.0,Woman
71869,30.0,21.0,Man
71870,,25.0,Man
71871,40.0,33.0,Man
71872,,24.0,Man
71873,40.0,45.0,Man
71875,60.0,,Man
71876,40.0,41.0,Man
71877,40.0,35.0,Man
71878,40.0,23.0,Man
71879,,,
71880,,22.0,
71881,,28.0,Man
71882,40.0,,Man
71883,8.0,33.0,Man
71884,40.0,40.0,Man
71885,50.0,59.0,Man
71886,,16.0,Man
71888,45.0,39.0,
71889,42.0,24.0,Man
71890,30.0,50.0,Man
71891,38.0,21.0,Man
71892,,,Man
71893,,19.0,Man
71894,,25.0,Man
71895,40.0,40.0,Man
71896,40.0,32.0,Man
71897,37.5,31.0,Man
71898,35.0,36.0,Man
71899,40.0,,Woman
71900,40.0,27.0,Man
71901,40.0,40.0,Man
71902,,,
71903,45.0,19.0,Woman
71904,40.0,29.0,Man
71905,38.0,28.0,Woman
71906,45.0,37.0,Man
71907,40.0,28.0,Man
71908,,23.0,Man
71909,38.0,25.0,Man
71910,40.0,24.0,Man
71911,40.0,26.0,Man
71912,40.0,56.0,Man
71913,45.0,36.0,Man
71914,,24.0,Man
71915,40.0,36.0,Man
71916,40.0,31.0,Man
71917,40.0,34.0,Man
71918,45.0,24.0,Man
71919,40.0,28.0,Man
71920,,16.0,Man
71921,32.5,35.0,Man
71922,40.0,72.0,Man
71923,45.0,22.0,Man
71924,,17.0,Man
71925,35.0,23.0,Man
71926,40.0,35.0,Man
71927,40.0,25.0,Man
71928,,41.0,Man
71929,,35.0,Man
71930,40.0,24.0,Man
71931,40.0,21.0,Man
71932,42.0,22.0,Man
71933,40.0,30.0,Man
71934,40.0,25.0,Man
71935,48.0,32.0,Man
71936,50.0,53.0,Man
71937,,20.0,Man
71938,,18.0,Man
71939,50.0,1.0,
71940,,,
71941,40.0,27.0,Man
71942,7.0,35.0,Man
71943,40.0,25.0,Man
71944,40.0,32.0,Man
71945,40.0,24.0,Woman
71946,30.0,29.0,Man
71947,50.0,40.0,Man
71948,,56.0,Man
71949,40.0,33.0,Man
71950,32.0,36.0,Man
71951,44.0,25.0,Woman
71952,40.0,32.0,Man
71953,40.0,26.0,Woman
71954,,18.0,Man
71955,,39.0,Man
71956,,22.0,Man
71957,40.0,36.0,Man
71958,50.0,43.0,Man
71959,40.0,25.0,Man
71960,,,Man
71961,40.0,,
71962,40.0,54.0,Man
71963,33.5,27.0,Man
71964,50.0,28.0,Man
71965,40.0,27.0,Man
71966,40.0,22.0,Man
71967,40.0,37.0,Man
71968,35.0,33.0,Man
71969,30.0,41.0,Woman
71970,50.0,34.0,Man
71971,45.0,33.0,Man
71972,50.0,60.0,Man
71973,40.0,29.0,Man
71974,39.0,29.0,Man
71976,40.0,29.0,Man
71977,,24.0,Man
71978,35.0,33.0,Man
71979,50.0,28.0,Man
71980,60.0,33.0,Man
71981,40.0,34.0,Man
71982,,23.0,Man
71983,40.0,30.0,Man
71984,35.0,33.0,Man
71985,40.0,34.0,Man
71986,7.5,,Man
71987,60.0,34.0,Man
71988,80.0,25.0,Man
71989,35.0,36.0,Man
71990,,20.0,Man
71991,,55.0,Man
71992,60.0,53.0,Man
71993,,39.0,Man
71994,,23.0,Man
71995,,,Man
71996,9.0,,Man
71997,45.0,29.0,Man
71998,168.0,31.0,Man
71999,50.0,,Man
72000,,,Man
72001,,60.0,Man
72002,,22.0,Man
72003,40.0,33.0,Man
72004,,,Man
72005,,33.0,Man
72006,,19.0,Man
72007,,15.0,Man
72008,50.0,29.0,Man
72009,8.0,29.0,Man
72010,,38.0,Man
72011,40.0,28.0,Man
72012,,20.0,Man
72013,35.0,38.0,Man
72014,40.0,43.0,Man
72015,40.0,55.0,Man
72016,40.0,34.0,Man
72017,,28.0,Man
72018,40.0,27.0,Man
72019,44.0,,Man
72020,40.0,26.0,Man
72021,40.0,27.0,Man
72022,40.0,44.0,Man
72023,,49.0,Man
72024,45.0,35.0,Man
72025,40.0,23.0,Man
72026,,,
72027,,38.0,Man
72028,40.0,33.0,Man
72029,60.0,45.0,Man
72030,,40.0,Man
72031,,22.0,Man
72032,55.0,22.0,Man
72033,40.0,28.0,Man
72034,40.0,43.0,Man
72035,40.0,22.0,Man
72036,40.0,32.0,Man
72037,,33.0,Man
72038,,21.0,Man
72039,,27.0,Man
72040,50.0,32.0,Man
72041,,,Woman
72042,40.0,41.0,Man
72043,,60.0,Man
72044,,23.0,Man
72045,40.0,30.0,Man
72046,40.0,21.0,Man
72047,42.0,62.0,Man
72048,,26.0,Woman
72049,40.0,24.0,Man
72050,,39.0,Man
72051,40.0,24.0,Woman
72052,40.0,30.0,Man
72053,60.0,31.0,Man
72054,40.0,29.0,Man
72055,,16.0,Man
72056,50.0,30.0,Man
72057,20.0,33.0,Man
72058,30.0,35.0,Man
72059,,22.0,Man
72060,37.5,26.0,Man
72061,40.0,32.0,Man
72062,40.0,25.0,Man
72063,,37.0,Man
72064,40.0,28.0,Man
72065,40.0,35.0,Man
72066,40.0,19.0,Man
72067,40.0,22.0,Man
72068,56.0,,Man
72069,40.0,44.0,Man
72070,40.0,47.0,Man
72071,35.0,35.0,Man
72072,40.0,30.0,Man
72073,45.0,41.0,Man
72074,40.0,,Man
72075,30.0,33.0,Man
72076,40.0,26.0,Man
72077,39.0,26.0,Man
72078,38.0,29.0,Man
72079,50.0,49.0,Man
72080,40.0,25.0,Man
72081,60.0,25.0,Man
72082,50.0,29.0,Man
72083,,,
72084,40.0,32.0,Man
72085,,26.0,Man
72086,,25.0,Man
72087,39.0,27.0,Man
72088,30.0,27.0,Man
72089,50.0,24.0,Man
72090,20.0,22.0,Man
72091,,17.0,Man
72092,40.0,55.0,Woman
72093,,35.0,Man
72094,,30.0,
72095,,24.0,Man
72096,35.0,35.0,Man
72097,,,
72098,43.0,26.0,Man
72099,50.0,39.0,Man
72100,40.0,22.0,Man
72101,,21.0,Man
72102,40.0,26.0,Man
72103,38.0,37.0,Man
72104,,22.0,Man
72105,50.0,32.0,Man
72106,70.0,23.0,Man
72107,40.0,24.0,Man
72108,,,
72109,15.0,19.0,Man
72110,40.0,37.0,Man
72111,,19.0,
72112,30.0,29.0,Man
72113,,22.0,Man
72114,,33.0,Man
72115,45.0,37.0,Man
72116,50.0,23.0,Man
72117,42.0,36.0,Woman
72118,40.0,37.0,Man
72119,40.0,30.0,Man
72120,,,Man
72121,45.0,,Man
72122,,21.0,Man
72123,,20.0,Man
72124,,41.0,Man
72125,45.0,20.0,Man
72126,50.0,28.0,Man
72127,,21.0,Man
72128,40.0,21.0,Woman
72129,40.0,35.0,
72130,45.0,38.0,Man
72131,40.0,27.0,Man
72132,40.0,28.0,Man
72133,,18.0,Man
72134,,23.0,Man
72135,,,Woman
72136,,30.0,"Woman;Non-binary, genderqueer, or gender non-conforming"
72137,45.0,33.0,Man
72138,48.0,25.0,Man
72139,,23.0,Man
72140,45.0,24.0,Man
72141,50.0,41.0,Woman
72142,40.0,29.0,Man
72143,40.0,59.0,Man
72144,40.0,23.0,Man
72145,39.0,28.0,Man
72146,45.0,44.0,Man
72147,45.0,27.0,Man
72148,40.0,26.0,Man
72149,,38.0,Man
72150,45.0,32.0,Man
72151,40.0,28.0,Man
72152,40.0,26.0,Man
72153,45.0,28.0,Man
72154,,,Man
72155,40.0,31.0,Man
72156,45.0,,Man
72157,40.0,36.0,Man
72158,40.0,43.0,Man
72159,,,Man
72160,20.0,,
72161,,,
72162,40.0,24.0,Man
72163,,41.0,Man
72164,45.0,31.0,Woman
72165,40.0,23.0,Man
72166,,23.0,Woman
72167,,,Man
72168,84.0,22.0,Man
72169,37.0,23.0,Man
72170,50.0,25.0,Man
72171,,28.0,"Non-binary, genderqueer, or gender non-conforming"
72172,60.0,,Woman
72173,40.0,22.0,Man
72174,,,Man
72175,65.0,34.0,Man
72176,37.5,28.0,
72177,45.0,23.0,Man
72178,40.0,40.0,Man
72179,50.0,28.0,Man
72180,40.75,39.0,Man
72181,10.0,23.0,Man
72182,70.0,28.0,"Man;Non-binary, genderqueer, or gender non-conforming"
72183,40.0,36.0,Woman
72184,40.0,31.0,Man
72185,40.0,36.0,Man
72186,50.0,36.0,Man
72187,,32.0,Man
72188,40.0,,Man
72189,40.0,32.0,Man
72190,40.0,30.0,Man
72191,,25.0,Man
72192,,31.0,Man
72193,40.0,23.0,Man
72194,40.0,,Man
72195,40.0,28.0,Man
72196,,23.0,Man
72197,40.0,37.0,Man
72198,40.0,32.0,Man
72199,40.0,28.0,Man
72200,375.0,,Man
72201,,,Man
72202,8.0,20.0,Man
72203,8.0,28.0,Man
72204,40.0,23.0,Man
72205,35.0,35.0,Man
72206,8.0,,
72207,40.0,,Woman
72208,40.0,34.0,Man
72209,,,Man
72210,40.0,30.0,Man
72211,36.0,29.0,Man
72212,,20.0,Man
72213,,20.0,Man
72214,40.0,28.0,Man
72215,,32.0,Man
72216,20.0,27.0,Man
72217,168.0,23.0,Man
72218,,76.0,Woman
72219,37.5,25.0,Man
72220,40.0,37.0,Man
72221,,32.0,Man
72222,35.0,24.0,Man
72223,45.0,37.0,Man
72224,15.0,27.0,Man
72225,50.0,35.0,Man
72226,45.0,28.0,Man
72227,40.0,31.0,Man
72228,20.0,27.0,Man
72229,,47.0,Man
72230,,17.0,Man
72231,,,Man
72232,40.0,20.0,Man
72233,8.0,24.0,Man
72234,40.0,45.0,Man
72235,,40.0,Man
72236,,,Man
72237,40.0,28.0,Man
72238,40.0,36.0,Man
72239,40.0,27.0,Man
72240,40.0,30.0,Woman
72241,45.0,29.0,Man
72242,40.0,34.0,Man
72243,35.0,32.0,Man
72244,40.0,31.0,Woman
72245,,24.0,Man
72246,37.0,45.0,Man
72247,45.0,22.0,Man
72248,40.0,,Woman
72249,40.0,27.0,Man
72250,45.0,36.0,Woman
72251,37.0,29.0,Man
72252,55.0,32.0,Man
72253,40.0,35.0,Man
72254,40.0,32.0,Man
72255,,28.0,Man
72256,40.0,22.0,Man
72257,40.0,60.0,Man
72258,,67.0,Man
72259,39.0,25.0,Man
72260,40.0,34.0,Man
72261,40.0,,Man
72262,60.0,52.0,"Non-binary, genderqueer, or gender non-conforming"
72263,40.0,25.0,Man
72264,5.0,16.0,Man
72265,,,Man
72266,,23.0,Man
72267,,,Man
72268,40.0,35.0,Man
72269,,15.0,Man
72270,,,Man
72271,45.0,26.0,Man
72272,40.0,27.0,Man
72273,40.0,35.0,Man
72274,,,Man
72275,,,Man
72276,50.0,,Woman
72277,35.0,30.0,Man
72278,40.0,28.0,Man
72279,,,Man
72280,60.0,48.0,
72281,50.0,47.0,Man
72282,10.0,22.0,Man
72283,,19.0,Man
72284,40.0,27.0,Man
72285,70.0,35.0,Man
72286,,20.0,Man
72287,,22.0,Man
72288,,31.0,Man
72289,40.0,30.0,Man
72290,,,Man
72291,45.0,31.0,Man
72292,25.0,29.0,Man
72293,40.0,34.0,Man
72294,40.0,30.0,Man
72295,43.0,22.0,Man
72296,40.0,,
72297,32.0,32.0,Man
72298,40.0,29.0,Man
72299,40.0,29.0,Man
72300,,19.0,Man
72301,40.0,,Man
72302,40.0,,Man
72303,40.0,38.0,Man
72304,42.0,26.0,Man
72305,40.0,26.0,Man
72306,40.0,25.0,Man
72307,40.0,30.0,Man
72308,35.0,25.0,Man
72309,,,
72310,,20.0,Man
72311,50.0,33.0,Man
72312,40.0,42.0,Man
72313,50.0,66.0,Man
72314,45.0,39.0,Man
72315,40.0,32.0,Man
72316,40.0,42.0,Man
72317,,54.0,Man
72318,42.0,30.0,Man
72319,,38.0,Man
72320,38.0,40.0,Man
72321,45.0,40.0,Man
72322,375.0,29.0,Man
72323,36.0,29.0,Man
72324,40.0,39.0,Man
72326,32.0,42.0,Man
72327,40.0,36.0,Woman
72328,40.0,22.0,Man
72329,45.0,25.0,Man
72330,45.0,23.0,Man
72331,50.0,38.0,Man
72332,40.0,22.0,Man
72333,,21.0,Man
72334,,19.0,Man
72335,45.0,22.0,Man
72336,37.5,26.0,Man
72337,,21.0,Man
72338,44.0,31.0,Man
72339,40.0,36.0,Man
72340,40.0,27.0,Man
72341,,,Man
72342,,43.0,Man
72343,8.0,24.0,Man
72344,30.0,36.0,Man
72345,,22.0,Man
72346,,,Man
72347,40.0,25.0,Man
72348,37.5,41.0,Man
72349,36.0,,Man
72350,45.0,,Man
72351,,,Man
72352,40.0,26.0,Man
72353,40.0,25.0,Man
72354,50.0,25.0,Man
72355,42.0,44.0,Man
72356,,,
72357,40.0,23.0,Man
72358,20.0,26.0,Man
72359,40.0,40.0,Man
72360,,,Man
72361,35.0,22.0,Man
72362,45.0,25.0,Man
72363,24.0,22.0,Man
72364,38.0,37.0,Man
72365,35.0,40.0,Man
72366,50.0,31.0,Woman
72367,,22.0,Man
72368,40.0,31.0,Man
72369,20.0,,
72370,40.0,44.0,Man
72371,20.0,,Man
72372,,18.0,Man
72373,40.0,22.0,Man
72374,40.0,26.0,Man
72375,40.0,,Man
72376,,20.0,Man
72377,40.0,22.0,Man
72378,60.0,32.0,Woman
72379,40.0,28.0,Man
72380,,,Woman
72381,25.0,34.0,Woman
72382,40.0,36.0,Man
72383,30.0,32.0,
72384,375.0,28.0,"Non-binary, genderqueer, or gender non-conforming"
72385,,,Man
72386,50.0,,Man
72387,,,Man
72388,40.0,29.0,Man
72389,,,
72390,50.0,31.0,Man
72391,50.0,36.0,Man
72392,37.5,56.0,Man
72393,50.0,41.0,
72394,45.0,29.0,Man
72395,40.0,34.0,Man
72396,40.0,32.0,Man
72397,40.0,26.0,Man
72398,35.0,44.0,Man
72399,37.0,35.0,Man
72400,50.0,56.0,Man
72401,40.0,23.0,Man
72402,40.0,38.0,Man
72403,40.0,29.0,Man
72404,,39.0,Man
72405,,,Man
72406,45.0,32.0,Man
72407,37.5,36.0,Man
72408,37.5,25.0,Man
72409,40.0,33.0,Man
72410,,24.0,Man
72411,37.5,26.0,Man
72412,40.0,25.0,Man
72413,20.0,31.0,Man
72414,39.0,48.0,Man
72415,40.0,36.0,Man
72416,40.0,42.0,Man
72417,40.0,33.0,Man
72418,,25.0,Man
72419,,16.0,
72420,35.0,43.0,Woman
72421,39.0,,
72422,40.0,34.0,Man
72423,45.0,52.0,"Non-binary, genderqueer, or gender non-conforming"
72424,,16.0,Man
72425,50.0,38.0,Man
72426,,18.0,Man
72427,40.0,40.0,Man
72428,40.0,,Man
72429,37.5,45.0,Man
72430,40.0,22.0,Man
72431,44.0,40.0,Man
72432,50.0,35.0,Man
72433,,30.0,Man
72434,45.0,27.0,Man
72435,40.0,40.0,Man
72436,40.0,23.0,Man
72437,40.0,,"Non-binary, genderqueer, or gender non-conforming"
72438,43.0,39.0,Man
72439,35.0,31.0,Man
72440,30.0,22.0,Man
72441,45.0,26.0,Man
72442,45.0,24.0,Man
72443,,28.0,Man
72444,40.0,27.0,Man
72445,,17.0,Man
72446,37.5,40.0,Man
72447,,31.0,Man
72448,,,
72449,40.0,31.0,Man
72450,60.0,,Man
72451,,59.0,Man
72452,40.0,,Man
72453,40.0,31.0,Man
72454,40.0,27.0,Man
72455,40.0,28.0,Man
72456,,17.0,Man
72457,40.0,30.0,Man
72458,40.0,25.0,Man
72459,50.0,31.0,Man
72460,40.0,,
72461,40.0,35.0,
72462,45.0,24.0,Man
72463,35.0,30.0,Man
72464,,20.0,Man
72465,35.0,28.0,Man
72466,50.0,22.0,Man
72467,40.0,32.0,Man
72468,,22.0,Man
72469,,,Man
72470,40.0,30.0,Man
72471,60.0,28.0,Man
72472,45.0,25.0,Woman
72473,40.0,26.0,Man
72474,,38.0,Man
72475,36.0,48.0,Man
72476,,,Woman
72477,40.0,39.0,Man
72478,,35.0,Man
72479,35.0,21.0,Man
72480,45.0,43.0,Man
72481,,17.0,Man
72482,40.0,36.0,Man
72483,43.0,26.0,Man
72484,30.0,18.0,Man
72485,45.0,50.0,Man
72486,40.0,23.0,Man
72487,40.0,27.0,Man
72488,,23.0,Woman
72489,40.0,47.0,Man
72490,40.0,,Man
72491,50.0,49.0,Man
72493,42.0,31.0,Man
72494,,19.0,Man
72495,,17.0,Man
72496,38.0,48.0,Man
72497,25.0,52.0,Man
72498,40.0,26.0,Man
72499,40.0,28.0,Man
72500,55.0,29.0,Man
72501,,,
72502,,20.0,Man
72503,40.0,27.0,Man
72504,,25.0,Man
72505,40.0,41.0,Man
72506,40.0,24.0,Man
72507,,27.0,Man
72508,,22.0,Man
72509,,18.0,Man
72510,,32.0,
72511,40.0,36.0,Man
72512,40.0,37.0,Man
72513,,22.0,Man
72514,,21.0,Man
72515,40.0,37.0,Man
72516,48.0,42.0,Man
72517,40.0,41.0,Man
72518,,19.0,
72519,40.0,28.0,Woman
72520,,22.0,Man
72521,,20.0,Man
72522,5.0,38.0,Man
72523,40.0,,Man
72524,50.0,34.0,Man
72525,50.0,27.0,Man
72526,,29.0,Man
72527,32.0,68.0,Man
72528,,20.0,Man
72529,40.0,28.0,Man
72530,50.0,38.0,Man
72531,37.5,41.0,Man
72532,30.0,29.0,Man
72533,50.0,42.0,Man
72534,55.0,35.0,Man
72535,,22.0,Man
72536,,,
72537,40.0,30.0,Man
72538,40.0,34.0,Man
72539,40.0,24.0,Man
72540,40.0,29.0,Man
72541,50.0,54.0,Man
72542,39.0,36.0,Man
72543,40.0,38.0,Man
72544,40.0,35.0,Man
72545,60.0,25.0,Man
72546,40.0,41.0,Man
72547,45.0,24.0,Man
72548,50.0,29.0,Man
72549,45.0,37.0,Man
72550,40.0,28.0,Man
72551,,22.0,Man
72552,45.0,27.0,Man
72553,40.0,25.0,Man
72554,,40.0,Man
72555,40.0,50.0,Man
72556,,18.0,Man
72557,45.0,33.0,Man
72558,40.0,27.0,Man
72559,40.0,24.0,Woman
72560,,16.0,"Non-binary, genderqueer, or gender non-conforming"
72561,40.0,22.0,Man
72562,50.0,30.0,Man
72563,40.0,30.0,Man
72564,45.0,23.0,Man
72565,,24.0,Man
72566,40.0,26.0,Man
72567,30.0,31.0,Man
72568,45.0,24.0,Man
72569,40.0,,
72570,55.0,28.0,Man
72571,35.0,,Man
72572,40.0,27.0,Man
72573,,13.0,Man
72574,38.0,33.0,Man
72575,,20.0,Man
72576,39.0,33.0,Man
72577,40.0,26.0,Man
72578,60.0,20.0,Man
72579,10.0,27.0,Man
72580,40.0,30.0,Man
72581,38.0,24.0,Man
72582,45.0,29.0,Man
72583,,23.0,Man
72584,,28.0,Man
72585,,16.0,Man
72586,40.0,25.0,Man
72587,40.0,30.0,Man
72588,37.5,27.0,Man
72589,40.0,34.0,Man
72590,40.0,30.0,Man
72591,44.0,23.0,Man
72592,8.0,25.0,Man
72593,44.0,27.0,Man
72594,45.0,24.0,Man
72595,45.0,50.0,Man
72596,45.0,44.0,"Man;Non-binary, genderqueer, or gender non-conforming"
72597,42.0,39.0,Man
72598,,,
72599,40.0,32.0,Man
72600,40.0,,Man
72601,40.0,29.0,Man
72602,40.0,30.0,Man
72603,30.0,63.0,Man
72604,,45.0,Man
72605,9.0,22.0,"Non-binary, genderqueer, or gender non-conforming"
72606,40.0,27.0,Man
72607,40.0,,Man
72608,40.0,26.0,Man
72609,35.0,25.0,Woman
72610,40.0,24.0,Man
72611,,15.0,Man
72612,40.0,28.0,Woman
72613,36.0,32.0,Man
72614,37.0,29.0,Man
72615,,21.0,Man
72616,,,Man
72617,29.0,20.0,Man
72618,40.0,35.0,Man
72619,40.0,35.0,Man
72620,40.0,36.0,Woman
72621,45.0,28.0,Man
72622,,18.0,Man
72623,40.0,21.0,Man
72624,40.0,30.0,Man
72625,,29.0,Man
72626,45.0,29.0,Woman
72627,42.0,26.0,Man
72628,,32.0,Man
72629,20.0,,
72630,50.0,32.0,Man
72631,,28.0,Man
72632,,,Man
72633,45.0,45.0,Man
72634,37.5,23.0,Man
72635,,26.0,Man
72636,10.0,23.0,Woman
72637,35.0,26.0,Man
72638,,20.0,Man
72639,40.0,32.0,Man
72640,40.0,22.0,Man
72641,35.0,30.0,Man
72642,,15.0,Man
72643,,30.0,Man
72644,,17.0,Man
72645,40.0,31.0,Man
72646,60.0,24.0,Man
72647,,22.0,Man
72648,42.0,42.0,Man
72649,38.0,43.0,Man
72650,40.0,43.0,Man
72651,44.0,26.0,Man
72652,,11.0,Man
72653,55.0,,
72654,40.0,31.0,Man
72655,,17.0,Man
72656,35.0,44.0,Man
72657,45.0,28.0,Man
72658,8.0,41.0,Man
72659,41.0,22.0,Man
72660,,25.0,Man
72661,,29.0,Man
72662,40.0,40.0,Man
72663,,34.0,Man
72664,,34.0,Man
72665,,29.0,Man
72666,30.0,22.0,Man
72667,50.0,31.0,Man
72668,40.0,30.0,Man
72669,45.0,37.0,Man
72670,30.0,40.0,"Non-binary, genderqueer, or gender non-conforming"
72671,40.0,29.0,Man
72672,40.0,21.0,Man
72673,,26.0,Man
72674,40.0,,Man
72675,40.0,40.0,Man
72676,40.0,25.0,Man
72677,40.0,47.0,Man
72678,,17.0,Man
72679,40.0,24.0,Man
72680,35.0,29.0,Man
72681,,21.0,Man
72682,55.0,35.0,Man
72683,,36.0,Man
72684,,24.0,Man
72685,40.0,28.0,Man
72686,,15.0,Man
72687,40.0,40.0,Woman
72688,38.0,38.0,Man
72689,40.0,32.0,Man
72690,10.0,20.0,Man
72691,40.0,27.0,Man
72692,,,
72693,50.0,46.0,Man
72694,385.0,30.0,Man
72695,30.0,30.0,Man
72696,40.0,26.0,Man
72697,,38.0,Man
72698,,,
72699,48.0,33.0,Man
72700,,,
72701,40.0,28.0,Man
72702,40.0,38.0,Man
72703,40.0,23.0,Man
72704,40.0,23.0,Man
72705,40.0,50.0,Man
72706,45.0,32.0,Man
72707,40.0,27.0,Man
72708,40.0,25.0,Man
72709,40.0,31.0,Man
72710,40.0,29.0,Man
72711,66.0,23.0,Man
72712,50.0,22.0,Man
72713,45.0,20.0,Man
72714,80.0,42.0,Man
72715,50.0,25.0,Man
72716,37.0,26.0,Man
72717,,20.0,Man
72718,,22.0,Man
72719,10.0,39.0,Man
72720,40.0,23.0,Man
72721,,19.0,Man
72722,,18.0,Man
72723,40.0,34.0,Man
72724,,24.0,Man
72725,40.0,,Man
72726,,19.0,Man
72727,40.0,26.0,Man
72728,37.5,36.0,Man
72729,40.0,23.0,Man
72730,,,
72731,,53.0,Man
72732,40.0,,Man
72733,,60.0,
72734,40.0,29.0,Man
72735,30.0,24.0,Man
72736,24.0,27.0,Man
72737,45.0,24.0,Man
72738,50.0,25.0,Man
72739,45.0,25.0,Man
