3,515.0,5.79
3,310.0,4.77
4,475.0,4.02
4,492.23800000000006,5.86
4,355.0,5.07
5,690.0,5.04
4,420.0,3.56
3,335.0,5.0
4,380.0,3.0
4,421.829,5.65
3,409.0,5.52
4,338.283,5.61
3,284.0,3.59
4,796.0,5.9
3,273.0,4.71
4,409.5,5.25
3,389.0,5.19
4,310.0,3.88
3,280.0,3.58
3,370.0,5.61
3,416.105,5.9
3,439.0,6.01
3,299.9,4.28
4,338.921,6.05
3,354.0,6.15
4,484.131,6.21
3,417.53,6.06
4,449.0,5.06
4,482.92199999999997,5.94
3,250.0,6.25
3,269.0,5.08
3,259.0,5.34
3,275.0,5.19
3,385.0,5.69
3,241.2,4.0
4,390.0,3.0
4,410.0,3.76
4,459.24199999999996,5.93
3,385.0,5.69
3,265.0,4.12
3,289.0,6.02
3,435.0,5.96
3,400.11,6.21
3,419.0,5.37
4,325.0,4.64
3,290.0,5.47
3,338.87699999999995,4.17
4,356.63699999999994,5.66
3,315.198,5.85
3,229.0,4.05
4,359.0,5.11
3,296.56,5.97
4,323.0,4.97
4,662.78,6.2
3,327.916,5.81
3,325.0,4.11
3,419.0,5.37
4,350.0,4.61
3,349.0,5.63
4,508.45099999999996,6.03
3,245.0,5.1
3,289.0,4.45
3,350.0,4.49
3,344.0,5.5
3,255.0,5.31
7,520.0,4.33
4,415.86,5.63
5,328.0,4.54
3,275.0,4.51
3,275.0,5.14
4,349.9,5.11
4,404.91,4.95
4,420.0,3.93
4,749.0,5.76
3,298.0,4.66
3,440.0,5.37
4,510.0,4.39
3,305.0,4.62
3,246.1,5.35
3,328.63599999999997,6.05
3,299.0,5.25
3,255.0,3.98
3,249.0,3.03
3,398.0,5.91
3,474.0,6.0
3,260.0,4.91
3,289.0,3.7
4,347.0,4.71
3,219.0,4.59
3,373.0,6.22
3,448.0,4.38
5,595.0,4.29
3,399.0,4.93
3,359.0,6.08
3,335.0,4.75
3,332.162,6.15
5,449.0,4.9
3,299.0,4.75
3,286.83099999999996,6.05
3,295.0,5.67
3,298.0,4.66
4,361.152,5.76
3,450.0,5.29
3,340.464,6.15
3,305.0,4.84
4,345.0,3.11
3,362.6,5.58
4,499.0,4.19
4,599.0,5.58
3,285.0,5.94
4,239.0,3.23
3,375.63,5.7
5,530.0,5.7
3,396.0,5.51
3,345.0,6.05
3,295.0,4.61
3,439.0,3.99
3,299.0,5.06
4,369.0,4.61
3,345.0,4.8
3,300.0,5.01
4,438.525,4.97
3,334.509,4.96
5,595.0,4.41
3,325.0,5.08
4,670.0,5.21
3,330.0,5.08
3,315.0,4.92
3,199.0,3.62
4,395.0,3.91
3,281.313,6.25
3,298.0,4.81
3,364.695,6.15
3,324.0,4.98
3,269.0,4.14
3,323.91700000000003,6.05
3,390.0,4.15
3,325.0,5.0
3,298.526,5.8
3,274.994,5.96
3,278.0,4.15
3,319.0,5.1
3,388.369,5.75
3,265.0,4.14
3,439.154,5.66
4,416.5,5.0
3,430.0,5.58
3,370.0,4.02
4,450.0,5.62
3,312.442,6.1
4,477.36300000000006,5.84
3,343.0,5.44
3,295.0,4.61
3,358.765,6.05
3,295.068,5.97
5,470.0,3.62
4,455.0,5.13
3,424.85900000000004,5.9
4,330.0,5.08
3,337.0,5.71
3,299.0,3.74
3,347.875,6.1
3,400.0,5.78
4,217.7,2.96
5,800.0,5.59
4,319.0,3.47
3,560.0,5.34
3,280.0,5.83
4,380.0,3.57
3,352.691,5.92
3,274.0,4.47
3,279.0,5.26
3,325.0,5.0
3,347.645,5.75
3,390.0,5.13
4,350.0,3.5
4,330.0,4.58
3,350.0,5.38
3,319.0,4.31
4,318.0,4.89
3,350.0,4.49
3,337.0,5.59
3,404.0,5.18
4,470.0,4.12
4,450.0,5.29
4,370.0,3.85
5,328.0,4.54
3,325.0,5.33
3,325.0,5.24
3,315.0,5.35
3,311.76599999999996,5.71
3,365.0,3.32
3,311.76599999999996,5.71
4,349.0,4.89
4,314.0,4.49
3,343.04,5.08
3,325.0,5.0
3,289.0,4.19
3,344.0,5.5
4,470.0,4.76
3,278.0,4.63
3,285.0,5.38
3,385.0,5.07
3,250.0,5.21
3,360.0,5.95
3,350.0,4.52
3,289.0,4.63
3,335.0,5.71
3,279.0,5.94
4,450.0,5.42
3,399.0,4.48
4,372.0,2.86
3,338.0,4.33
3,289.0,4.82
3,325.0,5.01
3,299.0,4.75
3,315.0,4.85
3,379.0,3.87
3,350.0,3.5
3,550.0,5.46
4,399.0,5.0
3,360.0,4.42
3,315.0,3.98
3,308.94,6.0
3,282.686,5.86
3,308.611,5.97
5,690.0,5.04
3,455.0,4.01
5,800.0,5.59
